Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
2013-06-26,Perth,6,18.1,4.4,1.4,4.4,NNE,15,N,NA,6,0,93,49,1020.7,1018.7,1,7,10.1,17.7,Yes,0,No
2013-06-27,Perth,9.7,20,0,1,6.6,SW,22,NE,S,7,7,76,56,1021.7,1020.7,1,1,13.5,19.2,No,0,No
2013-06-28,Perth,8.1,21.2,0,1.8,8.2,SW,20,NE,WSW,6,11,84,57,1026.6,1025.7,2,2,11.9,20.2,No,0,No
2013-06-29,Perth,6,23,0,1.4,9.1,S,17,NE,NNE,6,6,90,32,1032.6,1030.3,1,1,11.6,22,No,0,No
2013-06-30,Perth,3.9,22.9,0,2,9.2,N,31,NE,WNW,7,9,75,31,1032.8,1028.9,0,0,10.9,22.4,No,0,No
2013-07-01,Perth,4,23,0,2.6,9.1,N,28,NE,WNW,9,9,62,24,1026.2,1021.6,0,0,11.2,22.1,No,0,No
2013-07-02,Perth,3.2,22.1,0,2.4,9.1,W,26,NNE,WSW,7,13,66,37,1020.4,1017,1,1,10.2,20.7,No,3.2,Yes
2013-07-03,Perth,8.9,17.2,3.2,3,3.8,S,33,NA,SSW,0,13,97,60,1019.9,1019.2,8,7,11.9,16.8,Yes,2,Yes
2013-07-04,Perth,5.7,16.8,2,0.6,7.3,SSE,28,NNE,S,6,15,90,46,1024.9,1023.1,7,1,9.3,16.5,Yes,0,No
2013-07-05,Perth,2.2,17.4,0,1.6,8.7,NNE,20,E,SSE,6,9,80,39,1025.4,1021.9,1,2,8.8,16.5,No,0,No
2013-07-06,Perth,4,17.3,0,2.2,7.4,SE,28,ESE,ESE,6,7,64,35,1025.3,1023.4,6,1,8.6,16.7,No,0,No
2013-07-07,Perth,2.4,16.8,0,2.2,9.3,ESE,22,NE,ESE,9,9,76,40,1031.6,1028.6,1,1,9.1,16.1,No,0,No
2013-07-08,Perth,1.5,18.5,0,2,9.2,ENE,28,ENE,NNW,7,9,64,32,1030.4,1025,1,7,8.3,18.1,No,0,No
2013-07-09,Perth,4.7,19.4,0,2.4,3.3,WNW,31,NE,NNW,6,11,64,60,1019.2,1015.5,6,7,9.9,18.2,No,34.6,Yes
2013-07-10,Perth,9.3,20.4,34.6,2.8,6.6,WNW,20,NE,N,7,7,98,56,1017.6,1014.5,6,2,11.3,19.4,Yes,0,No
2013-07-11,Perth,6.3,15,0,NA,1,NNW,19,NE,ENE,7,7,93,87,1014.1,1012,6,7,10.7,14.2,No,2.2,Yes
2013-07-12,Perth,9.6,18.7,2.2,1.2,7.3,SSE,22,S,SW,9,9,85,62,1016.3,1014.5,7,2,12,18.4,Yes,0,No
2013-07-13,Perth,6.6,20.6,0,0.6,8,N,28,NE,NNW,9,13,93,55,1017.7,1016,7,3,9.5,20.2,No,1.2,Yes
2013-07-14,Perth,9.4,21,1.2,1.4,1.4,NNW,24,N,N,7,9,80,59,1018.3,1016.4,7,7,14.1,19.9,Yes,0,No
2013-07-15,Perth,13.1,21.4,0,0.8,4.5,WNW,39,N,NW,9,13,66,72,1015.9,1013.2,7,7,16.1,21,No,15,Yes
2013-07-16,Perth,11.5,19.4,15,2.6,2.2,SW,76,N,WSW,9,22,98,72,1011.1,1006.3,7,4,14.1,15.7,Yes,12.6,Yes
2013-07-17,Perth,9.1,14.6,12.6,2.4,8.5,SW,61,S,SSW,17,17,64,52,1020.4,1020.6,1,3,10.7,13.6,Yes,0,No
2013-07-18,Perth,1.4,16.2,0,2.6,7.9,SSE,30,NA,SSE,0,15,91,52,1026.8,1025.2,1,5,8.6,15.5,No,0,No
2013-07-19,Perth,3.7,17.1,0,2,9,ENE,35,SSE,E,9,11,79,45,1031.9,1030.9,1,6,10.7,15.3,No,0,No
2013-07-20,Perth,2,16.5,0,2.4,9,NE,31,ESE,ENE,7,15,82,51,1034.8,1030.2,1,3,10.1,15.9,No,0,No
2013-07-21,Perth,3.1,16.3,0,2.6,7.2,NNE,24,NA,E,0,6,89,43,1029.9,1025,7,7,7.4,15.7,No,0,No
2013-07-22,Perth,3.3,19.1,0,1.8,9,N,37,NE,N,11,13,62,35,1023.4,1019.6,4,1,10.1,18.5,No,0,No
2013-07-23,Perth,6,22.7,0,2.2,6.7,N,52,NNE,NNW,19,19,43,38,1017.3,1014,1,5,14.8,22.5,No,19.2,Yes
2013-07-24,Perth,12.2,19.8,19.2,2.8,8.8,W,31,W,W,9,19,56,67,1021.7,1021.2,1,7,16.7,16.9,Yes,3.8,Yes
2013-07-25,Perth,10.1,20.4,3.8,3.6,8.8,N,31,NNE,NNW,13,15,73,47,1020.8,1015.1,2,3,13,19.3,Yes,10.4,Yes
2013-07-26,Perth,12.7,17.6,10.4,4,2.6,NW,56,W,WNW,20,19,72,77,1006.5,1005,6,7,14.2,13.3,Yes,17.6,Yes
2013-07-27,Perth,9.1,18.8,17.6,2.8,6.4,WSW,56,WSW,SW,22,22,88,72,1007.3,1011.8,6,7,14.7,17.5,Yes,5.4,Yes
2013-07-28,Perth,9.4,19.4,5.4,2.4,6.2,WSW,26,NNE,SW,6,13,90,61,1022.4,1021.3,2,6,13.7,17.6,Yes,1,No
2013-07-29,Perth,8.1,18.8,1,2.4,3.5,WNW,24,NNE,WNW,9,11,96,67,1025.7,1023.3,5,7,10.7,17.4,No,0.4,No
2013-07-30,Perth,9.6,20.3,0.4,2,5,WSW,30,NNE,NW,7,15,81,54,1022.3,1019.3,7,5,12.7,19.4,No,11.4,Yes
2013-07-31,Perth,12,20.5,11.4,2.6,4.9,SW,28,NE,W,7,11,97,68,1019.8,1017.8,6,7,13.9,18.4,Yes,3.8,Yes
2013-08-01,Perth,11.2,21,3.8,2,8.1,WSW,26,NA,SW,0,15,97,60,1022.1,1021.7,7,4,13.8,20.1,Yes,0,No
2013-08-02,Perth,8.8,21,0,3,8.6,SSW,20,ENE,WSW,4,9,89,55,1027.7,1025.8,5,2,12.9,20,No,0,No
2013-08-03,Perth,9,21.7,0,3.2,9.7,E,19,NE,NE,7,7,78,54,1027.1,1022.8,1,1,13.3,21.1,No,0,No
2013-08-04,Perth,6.8,22.8,0,2.2,9.7,WNW,35,NNE,WNW,9,15,85,61,1018,1015.3,0,4,13.6,21.4,No,0.8,No
2013-08-05,Perth,13.6,22.5,0.8,3.4,6.8,WNW,43,NW,NW,7,19,80,65,1015.1,1013.6,7,6,17.9,21.5,No,11.2,Yes
2013-08-06,Perth,15.5,22.1,11.2,2,3.4,NW,39,E,NW,2,17,94,82,1015.8,1014,8,7,17.6,20.5,Yes,4.6,Yes
2013-08-07,Perth,17.1,21.9,4.6,1.6,3,NW,52,N,NNW,17,22,85,70,1013.8,1010.4,4,7,18.8,21.7,Yes,45.4,Yes
2013-08-08,Perth,16.3,17.7,45.4,1.8,1.5,SSW,46,NW,WSW,15,13,93,86,1010.9,1012,8,7,17.1,15.1,Yes,13.4,Yes
2013-08-09,Perth,11.8,20.1,13.4,1.2,5,WSW,30,SW,W,6,9,84,62,1018.6,1017.3,7,5,16.2,19.1,Yes,0.8,No
2013-08-10,Perth,10.8,19.8,0.8,1.6,8.5,NW,35,NNW,WNW,9,11,80,71,1017.6,1015.7,3,4,16,18.3,No,2.8,Yes
2013-08-11,Perth,13,18.7,2.8,1.6,8.6,SW,33,SW,SW,13,17,58,50,1018.5,1018.7,3,3,16.6,17.5,Yes,0.4,No
2013-08-12,Perth,12.6,20.5,0.4,4,3.5,W,35,W,WNW,11,17,57,49,1019,1017.4,5,7,16.6,18.7,No,1,No
2013-08-13,Perth,15.1,18.9,1,3.4,5.2,WSW,41,W,WSW,13,19,87,55,1016.1,1016.3,7,3,15.5,18.2,No,3.4,Yes
2013-08-14,Perth,7.9,19.7,3.4,3,7.1,NNW,28,NE,WNW,9,9,81,54,1021.1,1017.9,5,3,13.4,18.7,Yes,2,Yes
2013-08-15,Perth,13,19.4,2,1.6,2.6,WSW,59,WNW,SW,20,28,61,87,1012.2,1009.9,7,7,18.1,14.4,Yes,16,Yes
2013-08-16,Perth,6.3,16.9,16,3.4,7.1,SSW,44,WSW,WSW,13,15,69,66,1018.6,1017.1,6,5,13.4,16.1,Yes,6.8,Yes
2013-08-17,Perth,11.2,19,6.8,2.8,6,WSW,35,SW,WSW,6,15,79,57,1019.9,1019.1,5,5,14.9,18.1,Yes,1.8,Yes
2013-08-18,Perth,7.8,19,1.8,2.6,6.4,SSW,17,NE,NE,7,4,81,57,1023.7,1021.7,3,7,14.1,17.9,Yes,0.4,No
2013-08-19,Perth,9.4,20.6,0.4,1.8,10.4,SSW,24,NE,SW,11,9,70,41,1025.3,1023,1,3,14.1,20.5,No,0,No
2013-08-20,Perth,5.7,19.6,0,2.6,9.7,WSW,26,SW,SW,7,11,76,57,1027.9,1025.6,1,4,13.3,18.1,No,0,No
2013-08-21,Perth,9.4,19.8,0,2.6,10.4,WSW,30,SE,SSW,6,17,71,54,1029.4,1027.2,1,1,15.3,19.1,No,0,No
2013-08-22,Perth,7,22,0,3.4,10,NW,26,E,NNW,4,7,73,43,1030.4,1026.6,1,2,14.6,21.4,No,0,No
2013-08-23,Perth,5.9,24.7,0,3.2,10.5,ENE,22,E,N,7,11,63,23,1026.1,1021.3,0,0,14.9,23.9,No,0,No
2013-08-24,Perth,6.4,26.4,0,3.2,10,WSW,24,N,W,7,11,56,29,1018.2,1014.9,0,5,16.1,23.5,No,0,No
2013-08-25,Perth,11.7,20.7,0,3.2,0.9,NNE,35,S,NNE,7,17,72,62,1010.9,1007,7,7,14.5,20,No,9.4,Yes
2013-08-26,Perth,14.3,18.5,9.4,1.2,8.2,WSW,43,WSW,WSW,9,20,86,63,1014,1015.4,6,6,16.4,18,Yes,3.4,Yes
2013-08-27,Perth,8.5,16.8,3.4,3,1.2,NW,26,NE,WNW,11,4,91,83,1015,1012.4,7,7,11.8,15,Yes,27,Yes
2013-08-28,Perth,8.4,19.4,27,2.6,8.4,NW,31,NW,WSW,7,19,84,59,1012.6,1013.3,2,4,14,17.4,Yes,0.4,No
2013-08-29,Perth,9.1,20,0.4,4.6,8.4,W,39,NE,NW,7,17,76,57,1012.4,1009.1,1,7,15.2,18.1,No,5.2,Yes
2013-08-30,Perth,13.4,20.2,5.2,1.4,5.9,WNW,50,NW,WNW,17,20,67,73,1008.5,1006.7,4,6,18.8,18.7,Yes,7.4,Yes
2013-08-31,Perth,15.1,21.1,7.4,4.6,5.7,WNW,56,NW,NW,20,24,70,67,1007.5,1008.5,6,4,19.4,20.6,Yes,0.2,No
2013-09-01,Perth,14.3,22.4,0.2,1.6,2.2,NNW,33,NNE,NNW,7,15,78,62,1017.2,1016.8,7,7,18.3,20.7,No,0,No
2013-09-02,Perth,16.2,23.6,0,2,2.4,WNW,24,N,WNW,7,11,82,60,1019.9,1016.4,8,5,17.7,22.4,No,0,No
2013-09-03,Perth,14.2,21,0,0.6,3.8,NNW,56,N,NW,11,19,84,86,1013,1011.9,3,8,18.4,17.3,No,11.2,Yes
2013-09-04,Perth,11.7,18.5,11.2,4.6,10.2,WNW,39,WSW,WSW,15,13,50,38,1024.4,1024.3,2,1,16.1,17.8,Yes,0,No
2013-09-05,Perth,9,20.4,0,3.4,9,SW,26,NNE,SSW,7,15,61,47,1027,1024.4,5,3,15.9,19.3,No,0,No
2013-09-06,Perth,5.3,22.4,0,3.2,10.3,SSE,24,SE,SE,7,11,59,37,1025.5,1019.4,0,0,15.3,21.8,No,4.2,Yes
2013-09-07,Perth,12.2,19,4.2,7,1.6,SW,28,ESE,WSW,6,13,95,69,1015.3,1013.7,7,6,12.5,17.3,Yes,1.4,Yes
2013-09-08,Perth,9.3,20.1,1.4,1.6,10,SW,30,SE,SW,7,17,80,54,1020.5,1019.1,1,7,15.7,18.8,Yes,0,No
2013-09-09,Perth,6.7,22.4,0,4.2,9.8,WSW,22,NNE,W,7,11,73,42,1019.9,1014.9,1,4,14.9,21.5,No,0,No
2013-09-10,Perth,11.1,20.5,0,3.4,3.2,N,33,N,NW,9,9,71,92,1009.5,1006.6,7,8,17.1,16.8,No,19.4,Yes
2013-09-11,Perth,13.4,18.5,19.4,2.8,5.2,WNW,50,NW,WNW,15,19,83,71,1004.7,1005.2,5,5,14.3,17.5,Yes,16.8,Yes
2013-09-12,Perth,13,19.1,16.8,1.4,6.6,SW,44,W,WSW,15,15,70,56,1015.7,1016.8,6,3,15.9,18.4,Yes,0,No
2013-09-13,Perth,11.7,20.3,0,3.2,2.3,NNE,30,NNE,NNE,11,11,80,69,1016.2,1010.1,8,7,15.7,17.9,No,20,Yes
2013-09-14,Perth,11.9,17,20,3,2.9,SW,59,WSW,SW,15,24,83,85,1003.4,1005.1,5,7,15.5,14.3,Yes,11.2,Yes
2013-09-15,Perth,11.4,17.7,11.2,2.4,10.2,SSW,41,S,SW,19,19,63,52,1017.2,1017.1,3,3,14,16.6,Yes,0.2,No
2013-09-16,Perth,7.5,21.2,0.2,1.6,7,NW,65,N,NNW,17,24,69,65,1013.7,1007.5,5,8,14.9,19,No,11.8,Yes
2013-09-17,Perth,10.2,17.7,11.8,4.6,7.2,W,54,SW,WSW,20,15,61,55,1018,1017.3,7,7,14.6,15.8,Yes,0.6,No
2013-09-18,Perth,11.7,19.8,0.6,2.6,6.2,WNW,48,WNW,WNW,15,15,62,85,1013.8,1012.1,5,6,17.4,16.5,No,3.4,Yes
2013-09-19,Perth,14.8,20.6,3.4,4.2,4.3,NNW,35,WNW,NW,7,17,71,58,1014.7,1013.3,7,3,17.2,19.9,Yes,2.6,Yes
2013-09-20,Perth,12.1,21.7,2.6,2.4,5.5,WSW,54,NNW,NW,13,11,87,90,1011.1,1011,6,7,16.2,16.8,Yes,2,Yes
2013-09-21,Perth,9.5,21.6,2,2.4,11,NW,43,N,NNW,15,20,73,59,1013.8,1010.4,3,2,17.5,20.6,Yes,14,Yes
2013-09-22,Perth,13.5,18.9,14,5.8,6.4,NW,83,W,WNW,19,22,67,55,1003.5,1004.9,4,8,16.8,16.7,Yes,10.2,Yes
2013-09-23,Perth,13.4,21.1,10.2,3.6,4.4,NW,67,WNW,NW,20,20,76,70,1003.2,1003.5,4,8,18.7,19.6,Yes,2.6,Yes
2013-09-24,Perth,15.3,20.5,2.6,4,5.8,WNW,54,WNW,WSW,19,19,59,54,1008,1010.5,7,7,19.3,18.1,Yes,1.6,Yes
2013-09-25,Perth,14.7,19.6,1.6,4.4,10.1,WNW,46,WSW,WNW,17,11,50,51,1019.6,1019.1,4,3,17.2,19.3,Yes,0,No
2013-09-26,Perth,10.5,20.7,0,4,6.2,WNW,46,WNW,SW,20,26,56,89,1016.3,1017.3,6,8,19.3,15.9,No,3,Yes
2013-09-27,Perth,10,20.3,3,3.4,9.5,WNW,31,NNE,WSW,9,11,63,53,1022,1020,6,2,16.8,18.5,Yes,0,No
2013-09-28,Perth,9.5,20.2,0,4.2,9,WNW,33,NNW,NW,9,17,66,53,1016.9,1013.5,2,4,17.3,19.1,No,0,No
2013-09-29,Perth,15.4,20.8,0,3.8,2.1,SSW,43,WNW,NW,13,20,68,73,1008.8,1006.3,7,7,19.8,19.3,No,7.8,Yes
2013-09-30,Perth,9.6,17.3,7.8,3.6,10.2,SSW,30,S,SSW,11,15,59,49,1016.7,1017.5,4,3,13.7,16.5,Yes,0.2,No
2013-10-01,Perth,5.5,18.8,0.2,3,9.7,SW,28,NE,W,6,13,61,57,1023.4,1022,1,3,14.6,17.4,No,0,No
2013-10-02,Perth,10.9,25.7,0,4.2,11.3,NE,24,E,NNE,9,11,64,37,1025.5,1021.4,0,0,16.9,25,No,0,No
2013-10-03,Perth,11.5,28.2,0,4.4,11.4,SW,33,NW,WSW,6,19,41,50,1016.6,1013.2,2,1,24.7,22.5,No,0,No
2013-10-04,Perth,16.3,21.8,0,6.2,5.7,WNW,31,SW,WSW,9,15,63,89,1018.1,1017.2,7,7,19.7,17.5,No,2.4,Yes
2013-10-05,Perth,12.1,22.9,2.4,4.8,7.8,WNW,39,WNW,WNW,19,19,79,66,1015.7,1013.9,7,7,19.4,21.3,Yes,0.8,No
2013-10-06,Perth,11.2,22.2,0.8,2.4,10.9,NNW,35,NW,WNW,15,13,59,59,1014.4,1013.5,6,4,19,21.1,No,0,No
2013-10-07,Perth,10.7,22.7,0,4.8,10,WNW,35,NNW,NW,11,17,60,56,1014.1,1012.3,2,1,20.1,21.4,No,0,No
2013-10-08,Perth,11.9,22.9,0,4.6,7.3,N,37,NNW,W,15,15,68,67,1010.6,1009.5,3,7,20.3,20.2,No,12.4,Yes
2013-10-09,Perth,12.6,20.2,12.4,4,6.6,WSW,37,NNE,SW,9,19,96,51,1015.8,1018,8,3,13.8,18.7,Yes,0.8,No
2013-10-10,Perth,8.7,21.7,0.8,3.6,11.5,SW,28,NNE,W,7,13,63,48,1024.9,1022,2,1,17.6,20.1,No,0,No
2013-10-11,Perth,10.2,20.9,0,4,6.5,SSW,41,NW,WSW,17,20,56,90,1018.2,1016.2,5,7,18.4,15.5,No,2.2,Yes
2013-10-12,Perth,10.6,18.8,2.2,4,9.8,SSW,35,S,SSW,13,15,75,42,1021.9,1021.4,7,1,13.7,17.9,Yes,0,No
2013-10-13,Perth,8.6,21.9,0,5.2,11.7,E,43,ENE,ENE,15,7,53,33,1027.5,1023.2,1,1,15.8,21.2,No,0,No
2013-10-14,Perth,7,25.2,0,6,11.1,SW,35,E,SW,7,17,38,28,1023,1019.4,0,2,18.7,24,No,0,No
2013-10-15,Perth,9.3,22,0,6,9,W,31,WNW,W,6,13,67,66,1020.6,1018.6,2,7,18.2,19.9,No,0.8,No
2013-10-16,Perth,16.4,22.4,0.8,4.2,7.8,SW,41,SW,SW,15,13,76,50,1019.1,1018.9,7,2,18.6,21.3,No,0.2,No
2013-10-17,Perth,10.7,22.1,0.2,4.8,11.4,SSW,28,SW,W,7,13,64,58,1021.1,1018.2,7,1,18.1,20.2,No,0,No
2013-10-18,Perth,13,23,0,5,10.9,WNW,30,NW,W,11,15,62,55,1015.8,1012.9,7,3,20,21.8,No,0,No
2013-10-19,Perth,17.3,19.3,0,6,0.4,WSW,39,WNW,SSW,13,17,80,90,1011.5,1012.2,7,8,19.3,13.9,No,18.2,Yes
2013-10-20,Perth,9.9,19.6,18.2,2.2,9.7,S,37,SSE,SSE,11,19,77,54,1017.9,1018,6,2,13.8,18.5,Yes,0,No
2013-10-21,Perth,8.8,20.7,0,5,11.9,SW,33,ENE,SSW,13,19,48,48,1024.8,1021.8,1,1,14.9,18.9,No,0,No
2013-10-22,Perth,10.1,24.1,0,5.8,12.3,SSW,33,ENE,SSW,15,17,55,44,1024.9,1020.8,0,1,16.5,23,No,0,No
2013-10-23,Perth,11.4,27,0,6.8,12.6,ESE,43,ENE,E,15,17,48,24,1021.9,1017.8,0,1,18.6,26.3,No,0,No
2013-10-24,Perth,15.6,27.9,0,11.2,11.2,ENE,43,E,ESE,15,17,38,28,1015.8,1011.7,4,5,21.9,27.4,No,0,No
2013-10-25,Perth,12.8,23.7,0,9,11.4,SW,24,ESE,WSW,9,11,52,60,1015,1015,5,6,20.2,21.9,No,0,No
2013-10-26,Perth,13,24.8,0,6.8,8.8,SW,30,SSW,SW,7,15,70,61,1020.4,1019.4,7,2,20.1,22.9,No,0,No
2013-10-27,Perth,15,28.5,0,6.2,12.4,SW,33,ESE,SW,7,19,59,52,1022.4,1020.4,1,6,22,24.9,No,0,No
2013-10-28,Perth,15.3,29,0,7,12.6,E,39,E,SSW,13,17,57,47,1023.3,1019.4,0,0,20.4,25.4,No,0,No
2013-10-29,Perth,14.2,30.6,0,8.4,12.5,SSW,31,ESE,SSW,9,20,50,45,1019.5,1015.8,0,1,24,28.1,No,0,No
2013-10-30,Perth,17.6,37.2,0,9.6,12.7,WNW,31,ENE,WNW,13,13,39,23,1013.4,1010.1,1,1,27.1,34,No,0,No
2013-10-31,Perth,16.6,25.6,0,8,10,WSW,30,SSW,SSW,7,13,62,56,1016.7,1015.4,6,7,22.1,23.7,No,0,No
2013-11-01,Perth,15.4,27,0,7.8,12.1,SW,39,S,SW,11,19,62,59,1018.4,1016.1,1,1,21.2,23.9,No,0,No
2013-11-02,Perth,16.5,29.8,0,7.4,11.4,E,46,ESE,SE,15,19,58,35,1021.2,1017.4,5,5,21.2,28.1,No,0,No
2013-11-03,Perth,15,33.4,0,11,11.3,E,41,E,ESE,17,11,52,31,1019.3,1014.7,6,3,20.2,31.9,No,0,No
2013-11-04,Perth,19.7,32.6,0,8,7.3,WNW,33,NNE,WNW,11,13,40,37,1013.7,1012.2,6,3,28.6,31.1,No,0,No
2013-11-05,Perth,18.1,24.2,0,7.2,6,SSW,39,SW,SW,19,24,76,57,1016.8,1015.4,6,7,19.2,21.7,No,0,No
2013-11-06,Perth,13.3,24.4,0,6.2,8.5,SW,46,S,SW,11,19,58,57,1017.8,1015.9,7,7,18.4,22,No,0,No
2013-11-07,Perth,14.1,27.1,0,5.4,12.3,SSE,33,ENE,SW,17,17,57,44,1020.4,1017.3,2,2,20,25.9,No,0,No
2013-11-08,Perth,14.2,29.2,0,8,12.7,SW,35,NE,SSW,15,17,47,41,1020.1,1016.9,0,1,20.8,26.3,No,0,No
2013-11-09,Perth,14.2,33.2,0,10,13.1,SSW,33,ENE,SSW,11,19,31,25,1018.6,1015.7,0,0,24.8,30.8,No,0,No
2013-11-10,Perth,17,37.2,0,10.8,13.1,NE,35,NE,WSW,20,11,23,10,1015.5,1011.3,0,5,27.6,36.5,No,0,No
2013-11-11,Perth,13.5,30.7,0,9.4,11.1,SW,30,SSW,SW,7,17,47,40,1014.6,1012.3,1,2,24.5,27.7,No,0,No
2013-11-12,Perth,15.9,27.7,0,9.2,12.8,SW,46,S,SSW,17,19,67,51,1013.4,1010.8,1,1,20,25.7,No,0,No
2013-11-13,Perth,14.4,29.3,0,9.4,12.7,SSW,43,SSE,SSW,13,22,58,47,1014.2,1010.8,1,0,21,25.9,No,0,No
2013-11-14,Perth,15.3,32.6,0,8.4,13,ESE,41,SSE,ESE,17,11,52,28,1016,1011.9,1,2,22.4,31.9,No,0,No
2013-11-15,Perth,16.1,33.7,0,11.6,13.1,SE,39,E,E,15,11,41,19,1015.4,1011.4,0,0,23.5,33.3,No,0,No
2013-11-16,Perth,19.6,37.1,0,13,13,WNW,31,ENE,W,13,17,28,25,1011,1009,4,2,30,32.1,No,0,No
2013-11-17,Perth,20,28.3,0,9.2,8.4,SW,24,W,WSW,11,13,72,55,1011.9,1009.3,6,2,23.1,26.5,No,0,No
2013-11-18,Perth,17.5,25.2,0,7.4,7.5,E,43,SE,SE,15,17,52,41,1012.4,1011.2,7,7,21.9,24.4,No,0,No
2013-11-19,Perth,12.1,25.7,0,8.8,13,SSE,46,ESE,E,22,15,47,28,1015.7,1011.4,4,0,17.9,24.7,No,0,No
2013-11-20,Perth,13,28.3,0,10.8,12.8,ENE,43,E,E,17,15,46,28,1012.6,1007.4,4,0,20,27.4,No,0,No
2013-11-21,Perth,15.6,31.9,0,10.8,12.6,ENE,39,ENE,E,20,9,39,27,1008.1,1004.6,5,1,24.4,31,No,0,No
2013-11-22,Perth,20.3,31.1,0,9.4,10.7,ENE,37,NNE,W,20,15,39,64,1006,1005.7,2,2,28,25.3,No,0,No
2013-11-23,Perth,16.6,27,0,8,12.4,NW,33,NNW,WNW,7,17,60,52,1006.9,1005.4,1,1,24.4,25.5,No,0,No
2013-11-24,Perth,17.6,24.9,0,8.2,7.4,SSW,39,WNW,SW,13,19,61,85,1008.3,1008.6,6,7,22.2,18.8,No,0,No
2013-11-25,Perth,12.4,25.2,0,5.8,9.6,SW,39,SE,SW,9,22,49,45,1012.8,1010.1,3,1,19.5,23,No,0,No
2013-11-26,Perth,12.8,29.3,0,8,12.9,SSW,39,ENE,SSW,11,20,46,49,1010.2,1007.1,1,1,22.4,24.5,No,0,No
2013-11-27,Perth,15.5,29.6,0,8.8,12.9,SW,35,ESE,SW,11,22,48,37,1007.3,1005.3,0,1,23.4,28.7,No,0,No
2013-11-28,Perth,20.3,30.2,0,10,11.9,WNW,39,NE,WNW,20,20,55,61,1008.6,1006.8,0,1,25.5,24.8,No,0,No
2013-11-29,Perth,17.5,24.4,0,8,7.3,WNW,56,NNW,WNW,17,15,58,63,1006.1,1005.8,5,6,22.9,21.3,No,10.2,Yes
2013-11-30,Perth,14.5,23.2,10.2,4.4,11.1,NW,44,W,W,20,17,52,54,1007.9,1009.1,5,5,20.3,22.1,Yes,1.8,Yes
2013-12-01,Perth,16.4,24.1,1.8,6.6,11.2,W,33,SW,W,13,19,64,55,1015.3,1014.8,6,2,20.8,22.6,Yes,0,No
2013-12-02,Perth,14.7,23.6,0,7.6,12.6,S,43,S,SW,15,17,53,46,1017.2,1015.7,2,1,19.7,22.2,No,0,No
2013-12-03,Perth,14.2,23.5,0,9,12.7,SW,46,S,SSW,19,24,44,46,1021.4,1018.5,1,0,17.7,22,No,0,No
2013-12-04,Perth,13.2,28.2,0,9.8,12.8,SE,37,ESE,ESE,15,13,48,23,1022.5,1017.9,1,0,19.1,27.5,No,0,No
2013-12-05,Perth,13.5,32,0,10.8,11.2,ENE,43,E,ENE,17,17,40,16,1016.8,1010.5,1,5,21.5,30.9,No,0,No
2013-12-06,Perth,20,32.4,0,10.4,10.9,NE,39,NNE,SW,20,19,33,36,1006.8,1003.1,3,7,27.3,29.5,No,0,No
2013-12-07,Perth,18.1,27.5,0,9.4,10.9,SW,37,WSW,SW,4,20,61,56,1007.1,1009,6,7,25.5,24.9,No,0,No
2013-12-08,Perth,16.6,25.1,0,8,10.9,SW,44,SSE,SSW,13,22,52,49,1016.2,1014.3,5,1,20,22.5,No,0,No
2013-12-09,Perth,14.2,28.6,0,8.6,13.3,SW,37,ESE,SW,11,17,52,42,1019.7,1016.1,0,0,20.5,25.8,No,0,No
2013-12-10,Perth,15.5,32.1,0,9.4,13.3,ENE,37,ESE,SE,17,13,45,24,1017.3,1013.1,1,2,21.8,31.8,No,0,No
2013-12-11,Perth,17.2,33.5,0,12.6,13,E,35,E,SW,13,15,38,30,1017.2,1014.4,1,1,24.5,32,No,0,No
2013-12-12,Perth,18.3,36.1,0,12,13.2,SSW,39,NE,SW,13,19,30,19,1014.5,1012,0,1,27.8,34.7,No,0,No
2013-12-13,Perth,20.4,39,0,13.8,13.3,SW,31,E,SSW,11,15,34,19,1013.8,1010.9,1,1,28.4,37.7,No,0,No
2013-12-14,Perth,17.5,40.4,0,11.4,13.3,SW,31,NE,SW,11,17,23,23,1012.8,1010.4,1,1,32.3,33.7,No,0,No
2013-12-15,Perth,18.9,37.1,0,12,13.2,SSW,31,SSE,SSW,4,15,40,22,1011.4,1009.5,1,1,30.3,36.6,No,0,No
2013-12-16,Perth,20.8,37.1,0,14.4,10.2,ENE,31,E,SW,6,15,25,16,1009.9,1008.7,6,7,30,35.6,No,0,No
2013-12-17,Perth,18.4,28.4,0,9.4,10.9,SSW,28,NW,W,9,11,59,63,1009.2,1008.2,6,8,27.1,24.5,No,0,No
2013-12-18,Perth,19,27.8,0,9.2,9,SSW,41,S,SW,15,20,64,56,1012.8,1011.2,7,7,22.3,25.1,No,0,No
2013-12-19,Perth,17.8,30.5,0,9.8,9.9,SSW,46,SE,WSW,11,20,59,43,1014.8,1012.2,7,6,20.9,27.4,No,0,No
2013-12-20,Perth,16,28.2,0,8,13.2,SE,35,ESE,ESE,17,11,46,29,1020.3,1016.8,1,1,21.3,27.5,No,0,No
